alert_id,incident_id,timestamp,last_seen,duration_minutes,event_count,username,source_ip,affected_hosts,threat_type,triggered_indicators,triggered_rule_ids,mitre_techniques,ml_anomaly_score,ml_tier,rule_score,ml_bonus,risk_score,severity,status,recommended_response,label,scenarios
ALT-000567,INC-000567,2024-01-16 09:23:59,2024-01-16 11:10:38,106.65,8,admin05,10.30.0.5,"backup-server-01,file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.011468,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000568,INC-000568,2024-01-16 09:25:02,2024-01-16 10:36:02,71.0,5,admin02,10.30.0.2,"backup-server-01,file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.011019,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000569,INC-000569,2024-01-16 09:36:27,2024-01-16 10:45:27,69.0,8,employee38,10.20.0.39,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.028411,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000570,INC-000570,2024-01-16 10:30:54,2024-01-16 11:37:46,66.87,7,employee37,10.20.0.38,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016578,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000571,INC-000571,2024-01-16 11:29:26,2024-01-16 12:36:26,67.0,9,employee08,10.20.0.9,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.023912,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000572,INC-000572,2024-01-16 11:51:11,2024-01-16 12:43:11,52.0,5,employee32,10.20.0.33,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001013,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000573,INC-000573,2024-01-16 12:29:26,2024-01-16 12:50:26,21.0,4,admin03,10.30.0.3,"db-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001013,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000574,INC-000574,2024-01-17 08:09:15,2024-01-17 09:53:34,104.32,13,employee07,10.20.0.8,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.006894,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000575,INC-000575,2024-01-17 08:23:24,2024-01-17 09:21:24,58.0,4,employee21,10.20.0.22,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.012522,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000576,INC-000576,2024-01-17 08:29:09,2024-01-17 09:39:09,70.0,8,employee31,10.20.0.32,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.009122,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000577,INC-000577,2024-01-17 08:48:07,2024-01-17 11:30:41,162.57,12,employee35,10.20.0.36,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032466,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000578,INC-000578,2024-01-17 08:54:55,2024-01-17 09:36:55,42.0,5,employee23,10.20.0.24,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.016172,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000579,INC-000579,2024-01-17 09:24:58,2024-01-17 11:55:48,150.83,13,employee32,10.20.0.33,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.005499,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000580,INC-000580,2024-01-17 09:48:51,2024-01-17 12:24:58,156.12,10,employee16,10.20.0.17,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.000292,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000581,INC-000581,2024-01-17 09:57:58,2024-01-17 10:21:58,24.0,3,employee18,10.20.0.19,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032626,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000582,INC-000582,2024-01-17 10:28:16,2024-01-17 11:27:49,59.55,10,employee27,10.20.0.28,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.021793,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000583,INC-000583,2024-01-17 10:34:18,2024-01-17 11:56:40,82.37,8,employee09,10.20.0.10,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029026,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000584,INC-000584,2024-01-17 10:57:30,2024-01-17 11:54:30,57.0,5,employee30,10.20.0.31,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.029001,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000585,INC-000585,2024-01-17 10:59:43,2024-01-17 12:07:43,68.0,5,employee21,10.20.0.22,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.002543,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000586,INC-000586,2024-01-17 11:37:42,2024-01-17 12:30:42,53.0,5,employee01,10.20.0.2,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.000679,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000587,INC-000587,2024-01-17 11:45:53,2024-01-17 12:03:53,18.0,4,employee11,10.20.0.12,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.030008,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000588,INC-000588,2024-01-17 11:52:01,2024-01-17 12:48:01,56.0,5,employee18,10.20.0.19,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.0075,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000589,INC-000589,2024-01-17 12:32:48,2024-01-17 12:52:48,20.0,3,employee02,10.20.0.3,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.002578,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000590,INC-000590,2024-01-18 08:04:58,2024-01-18 08:41:58,37.0,3,employee04,10.20.0.5,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.007387,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000591,INC-000591,2024-01-18 08:08:12,2024-01-18 08:54:12,46.0,4,employee19,10.20.0.20,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.010415,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000592,INC-000592,2024-01-18 08:11:43,2024-01-18 09:21:43,70.0,8,employee38,10.20.0.39,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.011754,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000593,INC-000593,2024-01-18 08:22:05,2024-01-18 09:15:27,53.37,8,employee32,10.20.0.33,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.014851,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000594,INC-000594,2024-01-18 08:24:27,2024-01-18 09:05:27,41.0,3,employee23,10.20.0.24,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032806,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000595,INC-000595,2024-01-18 08:37:44,2024-01-18 09:34:39,56.92,10,employee34,10.20.0.35,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.024683,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000596,INC-000596,2024-01-18 08:47:12,2024-01-18 09:22:12,35.0,3,employee36,10.20.0.37,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.022197,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000597,INC-000597,2024-01-18 09:10:21,2024-01-18 13:01:10,230.82,15,employee12,10.20.0.13,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.039575,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000598,INC-000598,2024-01-18 09:18:34,2024-01-18 10:10:34,52.0,5,employee29,10.20.0.30,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.031317,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000599,INC-000599,2024-01-18 09:52:34,2024-01-18 11:20:34,88.0,13,employee26,10.20.0.27,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.007647,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000600,INC-000600,2024-01-18 10:46:26,2024-01-18 11:39:26,53.0,5,admin01,10.30.0.1,"backup-server-01,db-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.008021,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000601,INC-000601,2024-01-18 11:12:10,2024-01-18 12:14:10,62.0,5,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.031472,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000602,INC-000602,2024-01-18 11:18:24,2024-01-18 12:14:24,56.0,5,employee29,10.20.0.30,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.011988,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000603,INC-000603,2024-01-18 11:46:07,2024-01-18 12:04:07,18.0,3,employee36,10.20.0.37,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.007952,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000604,INC-000604,2024-01-18 12:05:16,2024-01-18 12:46:16,41.0,4,employee34,10.20.0.35,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.02615,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000605,INC-000605,2024-01-19 08:04:06,2024-01-19 09:08:06,64.0,8,employee33,10.20.0.34,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001087,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000606,INC-000606,2024-01-19 08:05:05,2024-01-19 09:24:05,79.0,5,admin01,10.30.0.1,"app-server-01,backup-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.021201,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000607,INC-000607,2024-01-19 08:14:51,2024-01-19 09:10:57,56.1,12,employee18,10.20.0.19,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.04346,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000608,INC-000608,2024-01-19 08:36:23,2024-01-19 10:48:33,132.17,18,employee10,10.20.0.11,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.022402,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000609,INC-000609,2024-01-19 08:43:09,2024-01-19 09:25:09,42.0,8,employee14,10.20.0.15,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001087,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000610,INC-000610,2024-01-19 08:50:21,2024-01-19 10:12:21,82.0,5,employee28,10.20.0.29,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.032725,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000611,INC-000611,2024-01-19 09:18:11,2024-01-19 09:58:44,40.55,6,employee08,10.20.0.9,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030008,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000612,INC-000612,2024-01-19 09:27:02,2024-01-19 11:25:50,118.8,12,employee06,10.20.0.7,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.013622,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000613,INC-000613,2024-01-19 09:32:08,2024-01-19 10:35:09,63.02,8,admin03,10.30.0.3,"backup-server-01,db-server-01,file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.023319,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000614,INC-000614,2024-01-19 09:34:08,2024-01-19 11:29:29,115.35,8,admin04,10.30.0.4,"backup-server-01,db-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.009381,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000615,INC-000615,2024-01-19 10:23:02,2024-01-19 11:00:02,37.0,3,employee35,10.20.0.36,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.007528,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000616,INC-000616,2024-01-19 10:35:50,2024-01-19 11:33:50,58.0,5,employee30,10.20.0.31,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.033051,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000617,INC-000617,2024-01-19 10:57:42,2024-01-19 12:10:42,73.0,5,employee18,10.20.0.19,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.0066,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000618,INC-000618,2024-01-19 12:58:40,2024-01-19 13:28:40,30.0,3,employee30,10.20.0.31,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.012631,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000619,INC-000619,2024-01-20 08:04:23,2024-01-20 09:52:18,107.92,8,employee20,10.20.0.21,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030185,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000620,INC-000620,2024-01-20 08:16:43,2024-01-20 09:56:43,100.0,5,employee13,10.20.0.14,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030992,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000621,INC-000621,2024-01-20 08:28:48,2024-01-20 11:11:27,162.65,16,employee11,10.20.0.12,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.031293,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000622,INC-000622,2024-01-20 08:46:23,2024-01-20 10:08:52,82.48,8,employee22,10.20.0.23,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.024683,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000623,INC-000623,2024-01-20 08:47:33,2024-01-20 09:26:33,39.0,3,employee36,10.20.0.37,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.01855,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000624,INC-000624,2024-01-20 08:49:46,2024-01-20 09:32:46,43.0,6,employee18,10.20.0.19,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.028441,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000625,INC-000625,2024-01-20 08:57:10,2024-01-20 10:03:10,66.0,5,admin01,10.30.0.1,"app-server-01,backup-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.013745,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000626,INC-000626,2024-01-20 08:57:35,2024-01-20 09:27:35,30.0,3,employee23,10.20.0.24,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.003289,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000627,INC-000627,2024-01-20 08:58:21,2024-01-20 11:31:05,152.73,18,employee10,10.20.0.11,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.013862,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000628,INC-000628,2024-01-20 09:06:24,2024-01-20 10:14:24,68.0,10,employee01,10.20.0.2,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.021243,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000629,INC-000629,2024-01-20 09:16:43,2024-01-20 10:32:38,75.92,8,employee35,10.20.0.36,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.017196,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000630,INC-000630,2024-01-20 09:17:17,2024-01-20 10:10:17,53.0,4,employee09,10.20.0.10,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.028632,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000631,INC-000631,2024-01-20 09:25:58,2024-01-20 12:15:26,169.47,11,employee03,10.20.0.4,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.015512,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000632,INC-000632,2024-01-20 10:48:52,2024-01-20 12:55:12,126.33,13,employee04,10.20.0.5,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.021605,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000633,INC-000633,2024-01-20 11:22:30,2024-01-20 12:00:30,38.0,5,employee01,10.20.0.2,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.011988,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000634,INC-000634,2024-01-20 11:29:20,2024-01-20 12:33:20,64.0,5,employee38,10.20.0.39,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001486,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000635,INC-000635,2024-01-20 11:46:31,2024-01-20 12:34:31,48.0,4,employee32,10.20.0.33,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.016718,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000636,INC-000636,2024-01-20 12:02:13,2024-01-20 12:40:13,38.0,4,admin05,10.30.0.5,"file-server-01,hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.01513,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000637,INC-000637,2024-01-21 08:05:50,2024-01-21 09:27:54,82.07,8,employee35,10.20.0.36,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.036798,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000638,INC-000638,2024-01-21 08:19:39,2024-01-21 11:22:40,183.02,16,employee01,10.20.0.2,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.009845,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000639,INC-000639,2024-01-21 08:20:00,2024-01-21 11:14:56,174.93,20,employee26,10.20.0.27,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.009155,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000640,INC-000640,2024-01-21 08:25:53,2024-01-21 11:28:59,183.1,19,employee40,10.20.0.41,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.000308,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000641,INC-000641,2024-01-21 08:54:02,2024-01-21 10:25:57,91.92,13,employee12,10.20.0.13,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.015106,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000642,INC-000642,2024-01-21 09:06:01,2024-01-21 09:58:01,52.0,4,admin01,10.30.0.1,"backup-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.014112,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000643,INC-000643,2024-01-21 09:28:32,2024-01-21 10:26:25,57.88,8,employee07,10.20.0.8,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.030551,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000644,INC-000644,2024-01-21 09:38:01,2024-01-21 10:21:01,43.0,3,admin02,10.30.0.2,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.03268,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000645,INC-000645,2024-01-21 09:49:44,2024-01-21 10:35:59,46.25,9,employee11,10.20.0.12,"hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.021746,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000646,INC-000646,2024-01-21 10:33:22,2024-01-21 12:26:38,113.27,10,employee30,10.20.0.31,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.017679,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000647,INC-000647,2024-01-21 11:31:24,2024-01-21 12:00:24,29.0,3,employee16,10.20.0.17,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.001369,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000648,INC-000648,2024-01-21 11:40:05,2024-01-21 12:14:05,34.0,4,employee23,10.20.0.24,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.042044,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000649,INC-000649,2024-01-21 12:09:41,2024-01-21 12:36:41,27.0,3,employee31,10.20.0.32,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.01956,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000650,INC-000650,2024-01-21 12:45:33,2024-01-21 13:32:33,47.0,3,employee02,10.20.0.3,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.004368,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000651,INC-000651,2024-01-21 12:55:22,2024-01-21 13:24:22,29.0,3,employee09,10.20.0.10,"hr-portal,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.033936,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000652,INC-000652,2024-01-22 08:02:25,2024-01-22 09:03:25,61.0,9,employee24,10.20.0.25,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.001087,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000653,INC-000653,2024-01-22 08:19:27,2024-01-22 11:42:26,202.98,16,employee16,10.20.0.17,"file-server-01,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.000945,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000654,INC-000654,2024-01-22 08:22:51,2024-01-22 10:09:12,106.35,10,employee06,10.20.0.7,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.012341,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000655,INC-000655,2024-01-22 08:23:34,2024-01-22 11:01:40,158.1,19,employee07,10.20.0.8,"file-server-01,hr-portal,mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.013414,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000656,INC-000656,2024-01-22 08:53:00,2024-01-22 09:18:00,25.0,3,employee23,10.20.0.24,"file-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,-0.025421,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
ALT-000657,INC-000657,2024-01-22 09:09:53,2024-01-22 09:30:53,21.0,3,employee08,10.20.0.9,"mail-server-01,vpn-gateway",ML Anomaly (Unclassified),Machine-learning anomaly only (no rule fired),,,0.000842,weak,0,5,5,LOW,New,Log for review. No immediate action required.,0,normal
