event_id,timestamp,username,source_ip,destination_host,event_type,login_status,device_id,login_hour,privilege_level,new_device,mfa_event,process_name,failed_login_count,unique_host_count,unique_ip_count,login_frequency,remote_login,privilege_escalation,credential_access,scenario,label,is_sensitive_host,is_dc_access,event_type_code,user_avg_login_hour,hour_deviation,time_since_last_event_min,failed_success_ratio,triggered_rules,rule_count,rule_score,anomaly_score,anomaly_prediction,is_anomaly,ml_tier
EVT-008839,2024-01-27 09:31:29,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,9,user,0,push,,0,2,1,3,1,0,0,normal,0,0,0,1,9.0,0.0,10.67,0.0,,0.0,0.0,0.006711,-1,1,weak
EVT-008840,2024-01-27 09:31:31,employee19,10.20.0.20,vpn-gateway,logout,,DEV-1019,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,18.4,0.0,,0.0,0.0,-0.143352,1,0,none
EVT-008841,2024-01-27 09:31:48,employee10,10.20.0.11,vpn-gateway,login,success,DEV-1010,9,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,1.67,0.0,,0.0,0.0,-0.05307,1,0,none
EVT-008842,2024-01-27 09:32:33,employee24,10.20.0.25,hr-portal,server_access,,DEV-1024,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,10.0,0.0,,0.0,0.0,-0.081872,1,0,none
EVT-008843,2024-01-27 09:32:37,employee12,10.20.0.13,vpn-gateway,logout,,DEV-1012,9,user,0,none,,0,2,1,3,1,0,0,normal,0,0,0,1,9.0,0.0,1.13,0.0,,0.0,0.0,-0.017122,1,0,weak
EVT-008844,2024-01-27 09:33:01,employee08,10.20.0.9,mail-server-01,file_access,,DEV-1008,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,0.0,9.0,0.0,,0.0,0.0,-0.142261,1,0,none
EVT-008845,2024-01-27 09:33:32,employee38,10.20.0.39,file-server-01,server_access,,DEV-1038,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,8.0,1.0,3.68,0.0,,0.0,0.0,-0.089078,1,0,none
EVT-008846,2024-01-27 09:35:19,employee01,10.20.0.2,hr-portal,email_access,,DEV-1001,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,13.0,0.0,,0.0,0.0,-0.148916,1,0,none
EVT-008847,2024-01-27 09:36:42,employee08,10.20.0.9,vpn-gateway,login,success,DEV-1008,9,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,3.68,0.0,,0.0,0.0,-0.056931,1,0,none
EVT-008848,2024-01-27 09:37:32,employee38,10.20.0.39,mail-server-01,email_access,,DEV-1038,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,8.0,1.0,4.0,0.0,,0.0,0.0,-0.126792,1,0,none
EVT-008849,2024-01-27 09:38:56,employee20,10.20.0.21,mail-server-01,server_access,,DEV-1020,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,0.0,10.32,0.0,,0.0,0.0,-0.102771,1,0,none
EVT-008850,2024-01-27 09:39:07,employee22,10.20.0.23,vpn-gateway,login,success,DEV-1022,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,1289.3,0.0,,0.0,0.0,-0.10423,1,0,none
EVT-008851,2024-01-27 09:39:14,admin03,10.30.0.3,dc-01,server_access,,DEV-2003,9,admin,0,none,,0,2,1,1,0,0,0,normal,0,1,1,4,9.0,0.0,14.0,0.0,,0.0,0.0,0.113403,-1,1,strong
EVT-008852,2024-01-27 09:39:18,employee05,10.20.0.6,vpn-gateway,login,success,DEV-1005,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,33.23,0.0,,0.0,0.0,-0.128622,1,0,none
EVT-008853,2024-01-27 09:39:49,employee12,10.20.0.13,vpn-gateway,logout,,DEV-1012,9,user,0,none,,0,1,1,3,1,0,0,normal,0,0,0,1,9.0,0.0,7.2,0.0,,0.0,0.0,-0.021002,1,0,weak
EVT-008854,2024-01-27 09:40:04,employee40,10.20.0.41,vpn-gateway,logout,,DEV-1040,9,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,12.0,0.0,,0.0,0.0,-0.121925,1,0,none
EVT-008855,2024-01-27 09:41:01,employee24,10.20.0.25,file-server-01,email_access,,DEV-1024,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,8.47,0.0,,0.0,0.0,-0.12158,1,0,none
EVT-008856,2024-01-27 09:43:33,employee24,10.20.0.25,vpn-gateway,logout,,DEV-1024,9,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,2.53,0.0,,0.0,0.0,-0.026555,1,0,weak
EVT-008857,2024-01-27 09:43:42,employee08,10.20.0.9,file-server-01,email_access,,DEV-1008,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,7.0,0.0,,0.0,0.0,-0.077104,1,0,none
EVT-008858,2024-01-27 09:43:51,employee38,10.20.0.39,file-server-01,server_access,,DEV-1038,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,8.0,1.0,6.32,0.0,,0.0,0.0,-0.090191,1,0,none
EVT-008859,2024-01-27 09:44:18,employee05,10.20.0.6,mail-server-01,email_access,,DEV-1005,9,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,5.0,0.0,,0.0,0.0,-0.14671,1,0,none
EVT-008860,2024-01-27 09:45:37,employee20,10.20.0.21,vpn-gateway,logout,,DEV-1020,9,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,6.68,0.0,,0.0,0.0,-0.121503,1,0,none
EVT-008861,2024-01-27 09:45:44,employee12,10.20.0.13,vpn-gateway,login,success,DEV-1012,9,user,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,5.92,0.0,,0.0,0.0,-0.081417,1,0,none
EVT-008862,2024-01-27 09:46:29,employee12,10.20.0.13,hr-portal,server_access,,DEV-1012,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,0.75,0.0,,0.0,0.0,-0.06599,1,0,none
EVT-008863,2024-01-27 09:46:48,employee10,10.20.0.11,file-server-01,email_access,,DEV-1010,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,15.0,0.0,,0.0,0.0,-0.103601,1,0,none
EVT-008864,2024-01-27 09:47:12,employee30,10.20.0.31,vpn-gateway,logout,,DEV-1030,9,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,19.0,0.0,,0.0,0.0,-0.132998,1,0,none
EVT-008865,2024-01-27 09:47:54,employee18,10.20.0.19,vpn-gateway,logout,,DEV-1018,9,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,8.5,0.5,28.0,0.0,,0.0,0.0,-0.055702,1,0,none
EVT-008866,2024-01-27 09:48:42,employee08,10.20.0.9,hr-portal,email_access,,DEV-1008,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,5.0,0.0,,0.0,0.0,-0.08004,1,0,none
EVT-008867,2024-01-27 09:48:51,admin05,10.30.0.5,vpn-gateway,login,success,DEV-2005,9,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,37.88,0.0,,0.0,0.0,-0.112667,1,0,none
EVT-008868,2024-01-27 09:50:01,employee08,10.20.0.9,mail-server-01,server_access,,DEV-1008,9,user,0,none,,0,4,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,1.32,0.0,R6,1.0,20.0,0.028233,-1,1,weak
EVT-008869,2024-01-27 09:50:36,admin04,10.30.0.4,vpn-gateway,logout,,DEV-2004,9,admin,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,25.0,0.0,,0.0,0.0,-0.127702,1,0,none
EVT-008870,2024-01-27 09:52:44,employee12,10.20.0.13,file-server-01,file_access,,DEV-1012,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,2,9.0,0.0,6.25,0.0,,0.0,0.0,-0.078097,1,0,none
EVT-008871,2024-01-27 09:54:34,employee05,10.20.0.6,vpn-gateway,login,success,DEV-1005,9,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,1.0,10.27,0.0,,0.0,0.0,-0.059736,1,0,none
EVT-008872,2024-01-27 09:54:43,employee21,10.20.0.22,vpn-gateway,login,success,DEV-1021,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,1.0,28.37,0.0,,0.0,0.0,-0.12919,1,0,none
EVT-008873,2024-01-27 09:55:32,employee38,10.20.0.39,hr-portal,file_access,,DEV-1038,9,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,8.0,1.0,11.68,0.0,,0.0,0.0,-0.125076,1,0,none
EVT-008874,2024-01-27 09:56:02,employee30,10.20.0.31,vpn-gateway,login,success,DEV-1030,9,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,0.0,8.83,0.0,,0.0,0.0,-0.111375,1,0,none
EVT-008875,2024-01-27 09:56:07,employee22,10.20.0.23,hr-portal,server_access,,DEV-1022,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,0.0,17.0,0.0,,0.0,0.0,-0.091508,1,0,none
EVT-008876,2024-01-27 09:56:42,employee08,10.20.0.9,vpn-gateway,logout,,DEV-1008,9,user,0,none,,0,4,1,2,1,0,0,normal,0,0,0,1,9.0,0.0,6.68,0.0,,0.0,0.0,0.009366,-1,1,weak
EVT-008877,2024-01-27 09:57:18,employee05,10.20.0.6,vpn-gateway,logout,,DEV-1005,9,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,1.0,2.73,0.0,,0.0,0.0,-0.097312,1,0,none
EVT-008878,2024-01-27 09:57:19,employee01,10.20.0.2,mail-server-01,file_access,,DEV-1001,9,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,1.0,22.0,0.0,,0.0,0.0,-0.140899,1,0,none
EVT-008879,2024-01-27 09:58:44,employee12,10.20.0.13,file-server-01,server_access,,DEV-1012,9,user,0,none,,0,3,1,2,0,0,0,normal,0,0,0,4,9.0,0.0,6.0,0.0,,0.0,0.0,-0.040542,1,0,none
EVT-008880,2024-01-27 10:00:08,employee10,10.20.0.11,vpn-gateway,logout,,DEV-1010,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,13.33,0.0,,0.0,0.0,-0.129031,1,0,none
EVT-008881,2024-01-27 10:00:51,employee38,10.20.0.39,vpn-gateway,logout,,DEV-1038,10,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,5.32,0.0,,0.0,0.0,-0.095794,1,0,none
EVT-008882,2024-01-27 10:01:01,employee08,10.20.0.9,vpn-gateway,logout,,DEV-1008,10,user,0,none,,0,3,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,4.32,0.0,,0.0,0.0,-0.04638,1,0,none
EVT-008883,2024-01-27 10:01:56,employee20,10.20.0.21,mail-server-01,email_access,,DEV-1020,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,16.32,0.0,,0.0,0.0,-0.147402,1,0,none
EVT-008884,2024-01-27 10:02:51,admin05,10.30.0.5,file-server-01,server_access,,DEV-2005,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,14.0,0.0,,0.0,0.0,-0.097809,1,0,none
EVT-008885,2024-01-27 10:03:29,employee12,10.20.0.13,file-server-01,server_access,,DEV-1012,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,4.75,0.0,,0.0,0.0,-0.046513,1,0,none
EVT-008886,2024-01-27 10:03:48,employee10,10.20.0.11,hr-portal,email_access,,DEV-1010,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,3.67,0.0,,0.0,0.0,-0.142788,1,0,none
EVT-008887,2024-01-27 10:04:14,admin03,10.30.0.3,backup-server-01,file_access,,DEV-2003,10,admin,0,none,,0,1,1,1,0,0,0,normal,0,1,0,2,9.0,1.0,25.0,0.0,,0.0,0.0,0.019837,-1,1,weak
EVT-008888,2024-01-27 10:05:01,employee24,10.20.0.25,file-server-01,email_access,,DEV-1024,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,21.47,0.0,,0.0,0.0,-0.144363,1,0,none
EVT-008889,2024-01-27 10:05:43,employee21,10.20.0.22,hr-portal,email_access,,DEV-1021,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,11.0,0.0,,0.0,0.0,-0.141629,1,0,none
EVT-008890,2024-01-27 10:06:34,employee05,10.20.0.6,mail-server-01,file_access,,DEV-1005,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,9.27,0.0,,0.0,0.0,-0.115256,1,0,none
EVT-008891,2024-01-27 10:06:38,employee09,10.20.0.10,vpn-gateway,login,success,DEV-1009,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1326.53,0.0,,0.0,0.0,-0.100053,1,0,none
EVT-008892,2024-01-27 10:08:07,employee22,10.20.0.23,file-server-01,file_access,,DEV-1022,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,12.0,0.0,,0.0,0.0,-0.151952,1,0,none
EVT-008893,2024-01-27 10:08:19,employee01,10.20.0.2,hr-portal,email_access,,DEV-1001,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,11.0,0.0,,0.0,0.0,-0.141629,1,0,none
EVT-008894,2024-01-27 10:10:44,employee07,10.20.0.8,vpn-gateway,login,success,DEV-1007,10,user,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,39.43,0.0,,0.0,0.0,-0.082057,1,0,none
EVT-008895,2024-01-27 10:12:50,employee15,10.20.0.16,vpn-gateway,login,success,DEV-1015,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1481.37,0.0,,0.0,0.0,-0.094613,1,0,none
EVT-008896,2024-01-27 10:13:48,employee10,10.20.0.11,vpn-gateway,logout,,DEV-1010,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,10.0,0.0,,0.0,0.0,-0.133815,1,0,none
EVT-008897,2024-01-27 10:14:14,admin03,10.30.0.3,dc-01,email_access,,DEV-2003,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,1,1,2,9.0,1.0,10.0,0.0,,0.0,0.0,0.093433,-1,1,strong
EVT-008898,2024-01-27 10:15:02,employee30,10.20.0.31,hr-portal,server_access,,DEV-1030,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,19.0,0.0,,0.0,0.0,-0.095508,1,0,none
EVT-008899,2024-01-27 10:15:32,employee38,10.20.0.39,vpn-gateway,logout,,DEV-1038,10,user,0,none,,0,1,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,14.68,0.0,,0.0,0.0,-0.096826,1,0,none
EVT-008900,2024-01-27 10:16:34,employee19,10.20.0.20,vpn-gateway,login,success,DEV-1019,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,45.05,0.0,,0.0,0.0,-0.107643,1,0,none
EVT-008901,2024-01-27 10:17:36,employee15,10.20.0.16,vpn-gateway,login,success,DEV-1015,10,user,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,4.77,0.0,,0.0,0.0,-0.090692,1,0,none
EVT-008902,2024-01-27 10:17:56,employee20,10.20.0.21,vpn-gateway,logout,,DEV-1020,10,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,16.0,0.0,,0.0,0.0,-0.084382,1,0,none
EVT-008903,2024-01-27 10:19:44,employee12,10.20.0.13,file-server-01,server_access,,DEV-1012,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,4,9.0,1.0,16.25,0.0,,0.0,0.0,-0.05368,1,0,none
EVT-008904,2024-01-27 10:20:15,admin04,10.30.0.4,vpn-gateway,login,success,DEV-2004,10,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,29.65,0.0,,0.0,0.0,-0.127849,1,0,none
EVT-008905,2024-01-27 10:20:34,employee05,10.20.0.6,vpn-gateway,logout,,DEV-1005,10,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,14.0,0.0,,0.0,0.0,-0.0897,1,0,none
EVT-008906,2024-01-27 10:24:35,employee13,10.20.0.14,vpn-gateway,login,success,DEV-1013,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1453.63,0.0,,0.0,0.0,-0.09536,1,0,none
EVT-008907,2024-01-27 10:24:36,employee15,10.20.0.16,hr-portal,email_access,,DEV-1015,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,7.0,0.0,,0.0,0.0,-0.129552,1,0,none
EVT-008908,2024-01-27 10:26:38,employee09,10.20.0.10,file-server-01,email_access,,DEV-1009,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,20.0,0.0,,0.0,0.0,-0.145838,1,0,none
EVT-008909,2024-01-27 10:26:51,admin05,10.30.0.5,vpn-gateway,logout,,DEV-2005,10,admin,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,24.0,0.0,,0.0,0.0,-0.143712,1,0,none
EVT-008910,2024-01-27 10:27:01,employee03,10.20.0.4,vpn-gateway,login,success,DEV-1003,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,58.83,0.0,,0.0,0.0,-0.124732,1,0,none
EVT-008911,2024-01-27 10:27:15,admin04,10.30.0.4,dc-01,email_access,,DEV-2004,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,1,1,2,9.0,1.0,7.0,0.0,,0.0,0.0,0.093631,-1,1,strong
EVT-008912,2024-01-27 10:28:07,employee22,10.20.0.23,vpn-gateway,logout,,DEV-1022,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,20.0,0.0,,0.0,0.0,-0.146564,1,0,none
EVT-008913,2024-01-27 10:28:29,employee12,10.20.0.13,mail-server-01,email_access,,DEV-1012,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,8.75,0.0,,0.0,0.0,-0.126158,1,0,none
EVT-008914,2024-01-27 10:29:01,employee24,10.20.0.25,file-server-01,server_access,,DEV-1024,10,user,0,none,,0,1,1,0,0,0,0,normal,0,0,0,4,9.0,1.0,24.0,0.0,,0.0,0.0,-0.038574,1,0,none
EVT-008915,2024-01-27 10:29:44,employee07,10.20.0.8,file-server-01,server_access,,DEV-1007,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,19.0,0.0,,0.0,0.0,-0.095508,1,0,none
EVT-008916,2024-01-27 10:30:24,employee18,10.20.0.19,vpn-gateway,login,success,DEV-1018,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.5,1.5,42.5,0.0,,0.0,0.0,-0.11796,1,0,none
EVT-008917,2024-01-27 10:30:43,employee21,10.20.0.22,mail-server-01,file_access,,DEV-1021,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,25.0,0.0,,0.0,0.0,-0.115574,1,0,none
EVT-008918,2024-01-27 10:32:36,employee15,10.20.0.16,vpn-gateway,logout,,DEV-1015,10,user,0,none,,0,2,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,8.0,0.0,,0.0,0.0,-0.110328,1,0,none
EVT-008919,2024-01-27 10:32:44,employee12,10.20.0.13,vpn-gateway,logout,,DEV-1012,10,user,0,none,,0,3,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,4.25,0.0,,0.0,0.0,-0.056276,1,0,none
EVT-008920,2024-01-27 10:33:14,admin03,10.30.0.3,vpn-gateway,logout,,DEV-2003,10,admin,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,19.0,0.0,,0.0,0.0,-0.086913,1,0,none
EVT-008921,2024-01-27 10:33:34,employee19,10.20.0.20,file-server-01,email_access,,DEV-1019,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.0,2.0,17.0,0.0,,0.0,0.0,-0.138896,1,0,none
EVT-008922,2024-01-27 10:33:38,employee09,10.20.0.10,mail-server-01,server_access,,DEV-1009,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,7.0,0.0,,0.0,0.0,-0.104942,1,0,none
EVT-008923,2024-01-27 10:34:50,employee15,10.20.0.16,hr-portal,email_access,,DEV-1015,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,2.23,0.0,,0.0,0.0,-0.120655,1,0,none
EVT-008924,2024-01-27 10:34:54,employee16,10.20.0.17,vpn-gateway,login,success,DEV-1016,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,289.03,0.0,,0.0,0.0,-0.084724,1,0,none
EVT-008925,2024-01-27 10:35:01,employee03,10.20.0.4,file-server-01,file_access,,DEV-1003,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,8.0,0.0,,0.0,0.0,-0.151558,1,0,none
EVT-008926,2024-01-27 10:36:19,employee01,10.20.0.2,vpn-gateway,logout,,DEV-1001,10,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,8.0,2.0,28.0,0.0,,0.0,0.0,-0.076183,1,0,none
EVT-008927,2024-01-27 10:37:15,admin04,10.30.0.4,app-server-01,server_access,,DEV-2004,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,10.0,0.0,,0.0,0.0,-0.106337,1,0,none
EVT-008928,2024-01-27 10:38:24,employee18,10.20.0.19,mail-server-01,file_access,,DEV-1018,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,8.5,1.5,8.0,0.0,,0.0,0.0,-0.145923,1,0,none
EVT-008929,2024-01-27 10:42:40,employee19,10.20.0.20,vpn-gateway,login,success,DEV-1019,10,user,0,push,,0,2,1,2,1,0,0,normal,0,0,0,1,8.0,2.0,9.1,0.0,,0.0,0.0,-0.042583,1,0,none
EVT-008930,2024-01-27 10:43:02,employee30,10.20.0.31,vpn-gateway,logout,,DEV-1030,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,28.0,0.0,,0.0,0.0,-0.138139,1,0,none
EVT-008931,2024-01-27 10:43:29,employee12,10.20.0.13,vpn-gateway,logout,,DEV-1012,10,user,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,10.75,0.0,,0.0,0.0,-0.13323,1,0,none
EVT-008932,2024-01-27 10:43:41,employee27,10.20.0.28,vpn-gateway,login,success,DEV-1027,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1423.43,0.0,,0.0,0.0,-0.097659,1,0,none
EVT-008933,2024-01-27 10:44:57,employee10,10.20.0.11,vpn-gateway,login,success,DEV-1010,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,31.15,0.0,,0.0,0.0,-0.127849,1,0,none
EVT-008934,2024-01-27 10:45:44,employee07,10.20.0.8,hr-portal,email_access,,DEV-1007,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,16.0,0.0,,0.0,0.0,-0.147386,1,0,none
EVT-008935,2024-01-27 10:46:54,employee16,10.20.0.17,mail-server-01,server_access,,DEV-1016,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,4,8.0,2.0,12.0,0.0,,0.0,0.0,-0.09383,1,0,none
EVT-008936,2024-01-27 10:47:10,admin01,10.30.0.1,vpn-gateway,login,success,DEV-2001,10,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,1449.37,0.0,,0.0,0.0,-0.095545,1,0,none
EVT-008937,2024-01-27 10:47:35,employee13,10.20.0.14,mail-server-01,server_access,,DEV-1013,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,23.0,0.0,,0.0,0.0,-0.088837,1,0,none
EVT-008938,2024-01-27 10:49:30,admin05,10.30.0.5,vpn-gateway,login,success,DEV-2005,10,admin,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,22.65,0.0,,0.0,0.0,-0.128022,1,0,none
EVT-008939,2024-01-27 10:50:15,admin04,10.30.0.4,vpn-gateway,logout,,DEV-2004,10,admin,0,none,,0,2,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,13.0,0.0,,0.0,0.0,-0.129819,1,0,none
EVT-008940,2024-01-27 10:50:24,employee08,10.20.0.9,vpn-gateway,login,success,DEV-1008,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,9.0,1.0,49.38,0.0,,0.0,0.0,-0.125401,1,0,none
EVT-008941,2024-01-27 10:51:01,employee24,10.20.0.25,vpn-gateway,logout,,DEV-1024,10,user,0,none,,0,1,1,0,1,0,0,normal,0,0,0,1,9.0,1.0,22.0,0.0,,0.0,0.0,-0.08745,1,0,none
EVT-008942,2024-01-27 10:52:34,employee19,10.20.0.20,mail-server-01,email_access,,DEV-1019,10,user,0,none,,0,2,1,2,0,0,0,normal,0,0,0,2,8.0,2.0,9.9,0.0,,0.0,0.0,-0.114883,1,0,none
EVT-008943,2024-01-27 10:52:43,employee21,10.20.0.22,vpn-gateway,logout,,DEV-1021,10,user,0,none,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,22.0,0.0,,0.0,0.0,-0.138012,1,0,none
EVT-008944,2024-01-27 10:53:38,employee09,10.20.0.10,hr-portal,email_access,,DEV-1009,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,20.0,0.0,,0.0,0.0,-0.145838,1,0,none
EVT-008945,2024-01-27 10:54:01,employee03,10.20.0.4,hr-portal,server_access,,DEV-1003,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,4,9.0,1.0,19.0,0.0,,0.0,0.0,-0.095508,1,0,none
EVT-008946,2024-01-27 10:54:05,admin04,10.30.0.4,vpn-gateway,login,success,DEV-2004,10,admin,0,push,,0,1,1,2,1,0,0,normal,0,0,0,1,9.0,1.0,3.83,0.0,,0.0,0.0,-0.090067,1,0,none
EVT-008947,2024-01-27 10:54:10,admin01,10.30.0.1,backup-server-01,file_access,,DEV-2001,10,admin,0,none,,0,2,1,1,0,0,0,normal,0,1,0,2,9.0,1.0,7.0,0.0,,0.0,0.0,0.005364,-1,1,weak
EVT-008948,2024-01-27 10:54:50,employee15,10.20.0.16,hr-portal,email_access,,DEV-1015,10,user,0,none,,0,1,1,2,0,0,0,normal,0,0,0,2,9.0,1.0,20.0,0.0,,0.0,0.0,-0.099421,1,0,none
EVT-008949,2024-01-27 10:55:24,employee18,10.20.0.19,file-server-01,file_access,,DEV-1018,10,user,0,none,,0,1,1,1,0,0,0,normal,0,0,0,2,8.5,1.5,17.0,0.0,,0.0,0.0,-0.14554,1,0,none
EVT-008950,2024-01-27 10:57:41,employee27,10.20.0.28,mail-server-01,file_access,,DEV-1027,10,user,0,none,,0,2,1,1,0,0,0,normal,0,0,0,2,9.0,1.0,14.0,0.0,,0.0,0.0,-0.147757,1,0,none
EVT-008951,2024-01-27 10:58:27,employee06,10.20.0.7,vpn-gateway,login,success,DEV-1006,10,user,0,push,,0,1,1,1,1,0,0,normal,0,0,0,1,8.0,2.0,499.73,0.0,,0.0,0.0,-0.078547,1,0,none
